,corp_code,corp_name,stock_code,year,TQ,ROA,SGR,LEV,A_SIZE,MSE,FOR,W_YEAR,Fe_R,Re_R,SA,Pay_Gap,SGAE_R,IND,DIV,DIV_enco,DIR_FE,DIR_FE_enco,DIR_OUT,ESG,E,S,G
557,152686,코리아써키트,7810,2019,77.36470510461669,0.4444262569527033,141.81659093378627,18.32765468695908,26.893127686670987,58.04,9.28,5.734091,14.772727272727671,100.0,17.63588334441958,28.38270559009834,1.968050574694578,전자부품 제조업,0.0,0,0.0,0,11.111111,C,B+,B,C
558,113191,코리안리,3690,2019,,,,,,22.43,33.1,10.005587,31.564245810056008,99.4413407821229,18.63759262819688,26.82440614811405,,재 보험업,3.02,1,0.0,0,30.769231,B,D,B,B+
559,1009789,코스맥스,192820,2019,140.3936975668166,1.5211205487425137,563.1115819658761,73.72263237827191,27.81696459976529,26.46,21.95,4.489237,47.847358121331055,99.51076320939336,17.795258489824157,15.837059820644656,5.620861910914567,기타 화학제품 제조업,0.75,1,11.111111,1,42.222222,B+,B+,B+,B
560,219574,코스맥스비티아이,44820,2019,74.59244555619038,-1.557567090258293,686.2723162305475,60.12281546335248,27.51753460498085,60.56,7.22,3.424151,54.08805031446568,100.0,17.928319655283634,33.2282232845082,12.712076237002284,기타 금융업,1.04,1,15.0,1,5.0,B,B,B,B
561,129989,코스모신소재,5070,2019,141.2614180785716,-0.6799203034143328,-5432.59609973532,42.94205749061172,26.302076336421106,28.45,6.04,18.517241,4.827586206896493,99.3103448275862,18.024875723146845,26.786283528394407,3.965736627234508,기타 화학제품 제조업,0.0,0,0.0,0,61.111111,B+,B+,B,B+
562,160302,코스모화학,5420,2019,86.18237101692353,-2.813441478498878,-4000.488124183464,55.27430864513994,26.971331030708665,32.86,3.37,12.459016,6.010928961749317,98.90710382513662,17.957951141160898,44.341573033708265,4.378788845704749,기타 화학제품 제조업,0.0,0,0.0,0,50.0,C,B,C,D
563,210856,코아스,71950,2019,118.81938226693964,2.742586675052178,394.29310887240393,67.25029271168764,25.07114527796244,25.8,4.45,,12.857142857142604,93.21428571428572,17.5656026962462,28.16789481288911,15.074675071584108,가구 제조업,0.0,0,0.0,0,18.181818,B+,B,B,B+
564,152862,코오롱,2020,2019,86.17384256722008,-0.6140796524033717,188.38397570020976,80.05005622538046,28.91710130359868,52.63,11.25,10.334211,28.947368421052577,100.0,18.32824670041575,34.05834138624416,7.602626148563202,기타 금융업,2.85,1,0.0,0,14.285714,B,C,B+,B
565,241005,코오롱ENP,138490,2019,91.911732596484,1.5911555701346096,278.51008875401703,41.64671211398197,26.54833581174014,66.83,1.08,8.671651,16.51090342679076,98.75389408099689,17.985045431781383,31.60176196911336,2.102783228469449,합성고무 및 플라스틱 물질 제조업,2.68,1,0.0,0,11.111111,B+,B,B+,B+
566,152880,코오롱글로벌,3070,2019,90.44496854881108,1.5230615502850609,374.8750236630901,79.36792727212985,28.42191395107496,76.55,2.67,5.769656,14.489928525016216,75.30864197530865,17.914786626671194,46.983051890054405,1.7418777216915493,토목 건설업,1.03,1,0.0,0,16.666667,B,C,B,B+
567,795135,코오롱인더,120110,2019,85.18564317276052,0.4179364885788418,-117.96766734230472,59.828167390395606,29.29742575236409,33.34,15.63,12.848188,22.24458983392075,95.94866633115248,18.036899969520416,30.563467332789006,15.59752575378084,화학섬유 제조업,1.81,1,0.0,0,57.142857,B+,B+,B+,B+
568,170558,코웨이,21240,2019,302.92962104987765,11.636179922993325,1150.9457715184378,62.26925950480472,28.68007712489365,22.28,58.84,8.072534,63.73295910184433,94.88773055332798,17.921405363194722,27.84977267790356,41.321789392982375,그외 기타 개인 서비스업,3.87,1,0.0,0,85.714286,A,A,A+,B+
569,203315,콘텐트리중앙,36420,2019,111.60480794916724,0.9150256584650112,839.6432131128008,63.79421731965874,27.78085206636328,33.4,4.05,2.454261,52.81342546890415,38.40078973346496,16.886589283372043,19.9331087400759,28.980488710413688,"영화, 비디오물, 방송프로그램 제작 및 배급업",0.0,0,0.0,0,25.0,B,D,B,B
570,203290,콜마홀딩스,24720,2019,81.80472644335961,6.596371863299309,565.0329398965173,44.86498212206115,27.72185825399848,45.92,19.73,2.702703,14.864864864864767,100.0,18.678356278808952,60.34719049794448,5.750580395332838,기타 금융업,0.86,1,0.0,0,15.384615,B,B,B,B
571,132354,쿠쿠홀딩스,192400,2019,108.99860542114196,9.775448200700907,709.8146929683138,17.0928123070543,27.423477250335345,69.07,4.73,8.81,19.047619047618827,95.23809523809524,18.15683919836606,61.1806495263869,26.723468345845102,기타 금융업,2.86,1,0.0,0,66.666667,B,D,B,B+
572,1267684,쿠쿠홈시스,284740,2019,181.629740868292,12.748395411123616,5848.304151853463,26.934323057809976,27.16354447050409,75.44,5.52,3.863552,58.38414634146321,84.7560975609756,17.74236209958925,14.030179237887822,39.67258025827752,개인 및 가정용품 임대업,1.3,1,0.0,0,50.0,C,D,C,C
573,1205329,크라운제과,264900,2019,90.02232258961645,5.688675259406302,-49.37472302904234,57.330429592815904,26.531116662021407,64.24,1.22,9.105473,36.8159203980097,93.81663113006395,17.578559329948988,8.61194127453187,13.81388665962288,"떡, 빵 및 과자류 제조업",2.88,1,0.0,0,18.181818,B,D,B+,B
574,153126,크라운해태홀딩스,5740,2019,75.32686283452217,-1.817946473423333,-337.615020764774,62.85580567751291,27.844652493049644,55.08,3.18,8.052632,21.05263157894748,100.0,18.08961540752557,57.65865929928739,29.4636060661231,기타 금융업,0.96,1,12.5,1,37.5,B,D,B+,B
575,140131,키다리스튜디오,20120,2019,213.0742411891243,5.415815934753133,3625.8082031200015,50.043164733668696,24.46031584004603,68.98,1.61,1.328866,63.91752577319602,100.0,17.180814002762506,33.475654851531154,19.04495343173222,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",0.0,0,0.0,0,37.5,B,B,B,B
576,296290,키움증권,39490,2019,,,,,,47.74,24.66,4.926144,50.19607843137239,72.15686274509804,18.15699395998188,47.59023786834398,,금융 지원 서비스업,1.89,1,5.0,1,17.5,B,D,B+,B+
577,122481,태경비케이,14580,2019,72.46317215195673,3.2558548591296868,-1231.1895348897042,32.6949163849076,26.431596047740143,63.97,5.13,11.072168,18.88111888111904,94.75524475524476,17.761909787940894,27.87597151138,10.387574420524558,"시멘트, 석회, 플라스터 및 그 제품 제조업",2.3,1,7.692308,1,7.692308,C,C,B,B
578,153339,태경산업,15890,2019,68.59320443284494,4.5518600808966125,-779.2193728388522,38.8624186212879,27.053624792264195,63.47,3.85,6.036422,36.74121405750738,100.0,17.52465562652246,42.77923295242939,14.662539728108282,기초 화학물질 제조업,3.85,1,9.090909,1,9.090909,B,B,B,B
579,109161,태경케미컬,6890,2019,57.53522964623499,7.243024023602448,-1182.4728913683662,12.63084326079561,25.63313371534769,57.43,3.98,10.022894,7.692307692307536,87.91208791208791,17.782854319076463,23.438742977385296,12.730149030428423,기초 화학물질 제조업,2.86,1,14.285714,1,14.285714,D,D,C,C
580,153393,태광산업,3240,2019,47.13001771026209,3.845187585191445,-613.6152654003956,20.043260515038817,29.102833662740487,55.11,10.93,11.809053,23.07104660045873,97.78456837280368,17.32871932200561,54.1569408914409,21.902424519598583,화학섬유 제조업,0.28,1,0.0,0,16.666667,C,B,B+,D
581,153524,태림포장,11280,2019,96.47244468497308,3.830867377385432,-586.6725480294358,43.333537510339234,27.062388526259944,70.97,4.38,7.961255,3.874538745386804,100.0,17.676065462505505,12.696976399695751,3.20411483377234,"골판지, 종이 상자 및 종이용기 제조업",5.48,1,0.0,0,22.222222,C,B,C,C
582,153755,태양금속공업,4100,2019,95.08964299711876,-5.624072458501481,482.5223357697515,81.80518981066092,26.69879017357244,45.37,1.04,11.834983,8.250825082507482,95.7095709570957,17.859719166359692,17.40573452207069,4.08036251212961,자동차 신품 부품 제조업,0.35,1,0.0,0,50.0,B,B+,B,B
583,153861,태영건설,9410,2019,88.86999059272547,1.6819048934540146,632.080029084561,73.43795767429864,29.40870458875564,38.4,8.59,8.935298,9.543859649122982,66.3859649122807,18.20875474176997,54.2554767638019,3.902083232551506,토목 건설업,1.05,1,2.631579,1,13.157895,B,B,B,B+
584,154055,태원물산,1420,2019,95.8882072649754,1.4103601819679086,-3.559241913501433,15.692515360985851,24.365880849663576,39.21,1.01,6.755102,6.122448979592663,100.0,17.468769178921644,24.22146998983056,3.810741572953208,자동차 신품 부품 제조업,1.74,1,0.0,0,42.857143,B,B,C,B
585,256955,테이팩스,55490,2019,102.1166401681262,5.26083162234776,378.520211603737,30.55303149599327,25.70020258456004,45.6,0.43,6.188745,12.987012987013689,99.56709956709958,17.714505340512385,13.12970669837498,6.773380084295283,플라스틱제품 제조업,0.0,0,12.5,1,37.5,B+,B+,B+,B
586,361488,텔코웨어,78000,2019,114.09072375134166,3.362824095106798,-84.46878647238037,12.778012173579029,25.570392985977563,29.19,1.86,9.531087,18.4782608695648,100.0,17.954951877916706,23.13539499869873,15.645035328080406,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",4.89,1,0.0,0,12.5,B,D,B,B
587,816544,토니모리,214420,2019,135.60328473722095,-2.3661156881859484,-494.4361265231112,59.07553508221677,26.207553636277648,66.13,0.45,3.132335,56.88622754491035,96.40718562874252,17.67023424494465,27.97844227189304,54.05163012846651,기타 화학제품 제조업,0.96,1,22.222222,1,44.444444,C,D,C,B+
588,409672,티비에이치글로벌,84870,2019,71.33067441500197,-44.09424079815265,94.40991384360711,38.65545406061711,25.891100876438617,49.31,4.0,5.997531,55.86419753086399,95.37037037037037,17.733564660694892,15.602982973138856,42.66134956169635,봉제의복 제조업,0.0,0,15.384615,1,15.384615,B,C,B,B+
589,118965,티에이치엔,19180,2019,101.062147634006,6.457004928014396,789.2874638876267,76.2416200039967,26.3045998904336,42.8,3.62,10.00757,15.936254980079964,92.23107569721115,17.922654661556678,40.89323467230464,1.926245929389664,기타 전기장비 제조업,1.37,1,6.25,1,6.25,B,B,B,B
590,671376,티웨이항공,91810,2019,109.47410809131544,-5.3493713796936,1074.9125307951076,76.61679351745411,27.41752872524036,58.33,0.28,2.934831,46.32034632034637,84.45887445887446,17.79843975482997,49.42099168390509,5.624231100085454,항공 여객 운송업,0.0,0,0.0,0,17.647059,B,C,B,B
591,109514,티웨이홀딩스,4870,2019,87.05608366048145,-5.472080791310224,1085.3202358579556,71.78155853375468,27.4929090883756,61.82,2.57,2.968036,45.651251591005696,84.30207891387357,17.7893185090524,48.58587786899705,5.762048551831836,"시멘트, 석회, 플라스터 및 그 제품 제조업",0.0,0,0.0,0,44.444444,C,D,B,C
592,426086,티케이지휴켐스,69260,2019,121.1114676079126,7.693923228080365,-1351.5021087453667,26.504551289247107,27.54095174903199,43.63,12.2,15.612648,5.928853754940644,96.8379446640316,18.37852873162182,62.762786990013865,1.8781858535361915,기타 화학제품 제조업,5.67,1,0.0,0,35.714286,C,B,B+,C
593,171265,파라다이스,34230,2019,105.53013362136612,0.1939256774679159,2435.403886045449,53.77408862484957,28.87527760740653,45.64,,10.405111,1.6812373907194165,92.6025554808339,17.999529571744795,8.470690647847553,1.911701628411449,유원지 및 기타 오락관련 서비스업,0.51,1,7.407407,1,7.407407,B,D,B+,B+
594,145163,파미셀,5690,2019,823.1885715951787,6.871193821362693,1456.756125878872,18.567407136554458,24.87061362117122,9.62,5.64,7.128333,32.49999999999956,99.16666666666669,17.914459088971988,29.46115292112404,11.804628277223197,기초 의약물질 제조업,0.0,0,14.285714,1,28.571429,B,B,C,B
595,260408,팜스코,36580,2019,86.61996408530578,-0.8127389041788098,1469.9921408284715,69.36689881973811,27.610040357179948,56.56,3.18,10.969849,13.0653266331652,98.99497487437183,17.93951962336754,39.475614415741234,8.857310134908799,"곡물가공품, 전분 및 전분제품 제조업",1.09,1,0.0,0,15.0,B,D,B+,B+
596,135050,팜젠사이언스,4720,2019,118.18748450545982,0.235913226501177,677.4318136387519,43.77348639688423,25.3287851051982,7.52,3.49,6.911567,23.507462686566942,94.02985074626866,17.94596699471069,36.2624074748252,34.2043035938722,의약품 제조업,0.0,0,12.5,1,25.0,C,D,B,C
597,122737,팬오션,28670,2019,89.45003860006013,3.316594737928017,-751.2574235867593,34.903103311790254,29.12486342353408,54.9,11.2,9.58981,9.390609390609344,71.62837162837162,18.21983909370734,28.625763974503545,1.9321363785579355,해상 운송업,0.0,0,0.0,0,22.222222,B+,B,B,A
598,148522,퍼스텍,10820,2019,138.56275463694948,-5.758231447750092,-357.35855146531424,85.02128450026694,25.92788002032809,45.62,1.63,15.798791,1.648351648351258,98.9010989010989,17.958863296521745,52.80573010502244,3.1772655490934816,무기 및 총포탄 제조업,0.0,0,0.0,0,8.333333,C,B,B,C
599,161709,퍼시스,16800,2019,78.27796229554438,7.047819372951582,-345.9151830398374,7.86890502809914,26.900851412393628,52.89,23.75,8.425337,38.46153846153847,98.5576923076923,17.691691233769554,20.76590600027373,15.27156994073106,가구 제조업,3.39,1,9.090909,1,27.272727,B,B,B,B
600,134723,페이퍼코리아,1020,2019,106.91715825232346,-4.433026568406697,-3556.674506313986,97.92291090064344,27.165584097897312,51.37,0.94,17.816774,5.161290322580132,100.0,18.041920384806843,36.9652080693886,8.445557458868981,"펄프, 종이 및 판지 제조업",0.0,0,0.0,0,12.5,C,C,B,C
601,573579,평화산업,90080,2019,117.54030488789633,-3.7134595481817465,519.2538390550629,82.75978152357186,25.99194713086292,64.27,1.4,0.867623,6.982543640898323,94.2643391521197,17.638906735812792,18.082442533603725,3.1145216706765813,자동차 신품 부품 제조업,0.0,0,0.0,0,23.076923,B,B,B,B
602,155124,평화홀딩스,10770,2019,85.80398628196426,-4.328054853402263,450.79890181780814,75.33462596889049,26.943681198366413,52.34,15.48,8.974074,17.777777777778283,100.0,17.857196371573206,55.245129522586446,8.003248528544802,자동차 신품 부품 제조업,4.17,1,0.0,0,27.272727,B,C,B,B+
603,155212,포스코DX,22100,2019,164.84778574193507,5.874182463146981,460.6956782082231,45.77159146219813,27.238599667536903,66.28,,13.581612,11.745646010530836,83.51559335763467,18.19862004073538,21.48177282667909,5.28886863745896,"건축기술, 엔지니어링 및 관련 기술 서비스업",0.95,1,0.0,0,16.666667,B+,B,A,B+
604,155258,포스코스틸리온,58430,2019,76.46480159580712,0.5120634335083143,-250.5588249321269,56.0844928851054,26.94470478026307,56.87,2.11,15.065403,5.687203791469194,97.39336492890996,18.12551417633124,47.33115468409543,0.7867564909396241,1차 철강 제조업,2.92,1,0.0,0,20.0,A,B+,A+,B+
605,124504,포스코인터내셔널,47050,2019,91.6611263144771,2.2590542910673546,-298.4693231680437,65.97924299676113,29.82372606042739,63.3,15.31,11.410289,17.942219969589516,97.76989356310187,18.24293057745679,28.91821694801411,1.4499149095984718,상품 중개업,3.22,1,0.0,0,71.428571,A+,A,A+,A+
606,155276,포스코퓨처엠,3670,2019,215.44502034468823,5.847147406097475,724.0238707448415,41.83578972280982,28.179219148725064,64.27,7.22,12.517223,5.799648506151263,92.09138840070298,18.128771824770663,39.843362529075016,2.9436820554877463,일차전지 및 이차전지 제조업,0.81,1,0.0,0,40.0,A,A,A+,B+
607,155355,풀무원,17810,2019,97.67076744540924,-0.5075876601371769,481.8634065443523,68.80536549873108,28.02613715922405,54.95,2.06,6.347619,45.351473922902414,93.42403628117914,17.768497523345303,29.379742591910485,14.55918809212352,기타 식품 제조업,0.91,1,10.0,1,40.0,A+,A,A+,A+
608,684714,풍산,103140,2019,72.02597861041818,0.6878249729841089,-1164.8739083563828,45.9976559186938,28.572007530101924,37.01,8.58,20.548129,6.405267883866697,95.00149655791678,18.062240506535808,16.568178325274275,3.66440897792528,1차 비철금속 제조업,2.52,1,0.0,0,12.820513,B+,B+,A,B+
609,155531,풍산홀딩스,5810,2019,51.38450250862887,2.575558133559268,-1360.7973958890263,23.044916938686548,27.56768745648073,40.05,7.12,21.656891,4.985337243402176,89.14956011730204,18.059316102496243,29.80046292050919,5.282610043042256,기타 금융업,5.01,1,0.0,0,15.384615,B,B,B+,B
610,103130,플레이그램,9810,2019,158.9577653586164,-7.670922956108988,3441.2372319091446,3.18296982047404,24.47765403242889,33.09,0.88,2.2,33.33333333333333,93.33333333333331,17.341655373042308,19.140826179518747,14.174281281186737,기타 전문 도매업,0.0,0,0.0,0,33.333333,C,D,C,C
611,547583,하나금융지주,86790,2019,,,,,,9.68,66.8,3.092683,15.447154471544913,82.11382113821138,18.665187954434888,27.28073338774259,,기타 금융업,5.15,1,4.166667,1,33.333333,A,A,A,A
612,248974,하나제약,293480,2019,155.11779934843472,10.760489822660672,884.2491794115451,16.23450422061246,26.295548354052144,58.3,0.57,5.320622,22.25859247135884,92.96235679214404,18.06832193386484,54.69653816343375,20.244210642905607,의약품 제조업,1.24,1,15.384615,1,7.692308,B,D,B,B+
613,269940,하나투어,39130,2019,137.28901004893143,-1.1862222248095793,-1459.8174257288008,78.37544723386675,27.63854857175146,14.82,10.77,8.2702,55.31999999999988,94.12,17.4213235708599,23.819394197612976,,여행사 및 기타 여행보조 서비스업,2.54,1,16.27907,1,18.604651,B,D,B,B
614,435312,하이스틸,71090,2019,61.86322209422344,0.0134592477736432,2563.0369708546723,45.51868054798758,26.179963927509405,52.09,2.25,6.34806,6.4676616915416805,94.5273631840796,17.53125681564468,47.72363664269624,1.2478323285323327,1차 철강 제조업,0.0,0,0.0,0,10.0,B,B,C,B
615,150244,하이트진로,80,2019,130.5937515865483,-1.2961409667044237,792.5105490511285,68.4120940310523,28.816073942585064,53.82,9.77,15.378134,18.951481602083984,97.3298599804624,18.37968760640281,28.95299930630324,24.020409776324275,알코올음료 제조업,2.76,1,2.702703,1,8.108108,B,B,B,B
616,148993,하이트진로홀딩스,140,2019,82.37460345370377,-1.0460144785351644,797.515623533959,74.3904251059526,28.97563480661632,65.91,6.88,18.38,13.33333333333339,100.0,18.62171500967848,27.51515151515156,38.24025651024899,기타 금융업,1.52,1,0.0,0,37.5,B,C,B,B
617,261285,한국가스공사,36460,2019,88.1652143218689,0.14822285199104,-459.1928229334955,79.2771903674885,31.30254723200845,54.2,11.34,14.603177,12.598975314392186,99.74382859804378,18.18293600864541,25.77411878350513,0.33009923571047,연료용 가스 제조 및 배관공급업,3.59,1,10.526316,1,42.105263,A,B+,A+,B+
618,156691,한국공항,5430,2019,61.28564578017453,3.49951066081358,54.837862670821,30.48911622095311,26.86471218683239,59.54,9.71,16.46659,2.974828375286428,85.38738149722131,17.741148394796962,3.6872132918576703,2.8560382278944108,기타 운송관련 서비스업,2.21,1,0.0,0,11.111111,C,D,B,B
619,432102,한국금융지주,71050,2019,,,,,,20.26,41.28,4.302353,19.60784313725465,94.11764705882352,18.87032434058043,37.93324537627831,,기타 금융업,2.49,1,0.0,0,35.294118,B,D,B+,B+
620,160205,한국내화,10040,2019,77.0677190736894,2.0483241173306115,-658.5904878417434,32.871229927713244,26.06681974448917,57.89,3.23,8.83801,3.0995106035890925,100.0,17.895036787985273,41.37938177277187,5.514272411894166,"내화, 비내화 요업제품 제조업",0.87,1,0.0,0,7.692308,C,C,B,D
621,157070,한국단자공업,25540,2019,70.0825803172772,3.598505990706969,345.01079393479984,19.80702395862489,27.509533291124374,32.91,24.9,8.163504,8.759124087591076,91.72749391727494,17.908876079308772,20.887862300094543,4.731120635852014,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1.64,1,0.0,0,4.347826,C,C,B,B
622,160418,한국무브넥스,10100,2019,75.29565958187288,1.6741050170563982,2020.5769349514767,65.02531405632878,27.203732502926453,42.91,7.03,24.60856,2.0576131687246657,93.82716049382717,18.110189058615543,33.89641434262974,1.7703564616459908,자동차 신품 부품 제조업,0.0,0,0.0,0,20.0,C,B,B+,C
623,157991,한국석유공업,4090,2019,75.78807911575284,-2.621541805610001,84.94571489222646,52.63059535090824,26.402874888126327,49.68,2.26,11.169591,11.111111111111777,100.0,17.920224651758172,44.93158245095673,7.236058639496293,기타 비금속 광물제품 제조업,1.45,1,0.0,0,15.384615,C,C,C,B
624,158112,한국수출포장공업,2200,2019,45.285149463745086,5.849206865216462,-308.33164978877335,19.57791089396547,26.45363971309977,45.46,3.65,8.641667,4.1666666666658445,100.0,17.727285591473446,36.92941457333346,2.8571864715805826,"골판지, 종이 상자 및 종이용기 제조업",3.03,1,0.0,0,20.0,B,B,C,B
625,158149,한국쉘석유,2960,2019,328.16973655821846,14.90037219425461,-359.87935049925443,30.6099669033718,25.67283749941511,53.85,64.0,16.11,26.956521739130395,94.78260869565216,18.380933986375023,30.745811691357066,18.220125093856645,석유 정제품 제조업,5.88,1,28.571429,1,85.714286,B,C,B+,B
626,160047,한국앤컴퍼니,240,2019,43.03871489782558,4.729715292075787,-4.098442951282713,5.90374215295574,28.913921425952005,73.92,10.11,9.122951,21.311475409836063,100.0,18.256231311924527,27.536541128774484,9.814512463857678,기타 금융업,2.08,1,0.0,0,60.0,B,B+,B+,B
627,404701,한국자산신탁,123890,2019,,,,,,53.4,7.19,5.030366,15.183246073298056,98.95287958115183,18.42136114070224,35.6966965758655,,신탁업 및 집합투자업,5.93,1,0.0,0,30.0,C,D,B,C
628,159193,한국전력공사,15760,2019,74.16820950134908,-1.1455264641823528,-239.9434844949356,65.13642773903061,32.917254727090814,51.1,24.69,15.271656,20.944807019060097,99.31711112071574,18.221362017093075,22.901786493761183,1.3080106160101357,전기업,0.0,0,5.882353,1,47.058824,A,B+,A,A
629,159254,한국전자홀딩스,6200,2019,46.66276229204773,-6.102171501137472,-734.2497317343409,37.8646691121425,26.68924164116157,39.15,2.27,8.452632,47.368421052631575,100.0,17.756945190777714,1.8562578655898456,18.695906188620857,기타 금융업,2.05,1,0.0,0,20.0,C,C,B,C
630,133706,한국제지,27970,2019,119.00746006752136,5.974630002616781,23.2040552413584,79.81744637930524,25.958820249871508,71.64,1.3,14.867073,7.723577235772658,100.0,17.912155994179727,28.714577073728,1.076770877268136,"펄프, 종이 및 판지 제조업",0.0,0,0.0,0,25.0,B,B+,B,B
631,159500,한국종합기술,23350,2019,80.95155956040621,-1.289070643985846,1466.4794244868829,65.37220376369909,26.34319513893689,52.57,1.69,10.164636,9.968354430379224,74.20886075949366,17.9012929361709,52.24379114626162,5.190281659182785,"건축기술, 엔지니어링 및 관련 기술 서비스업",2.55,1,2.631579,1,7.894737,B,B,C,B
632,159564,한국주강,25890,2019,77.42445368374149,-27.96354144979944,-732.1335287724379,33.59341084576491,24.6049872635792,56.81,0.96,7.52,6.6666666666673615,84.44444444444444,17.726644279207544,34.14066138798307,1.322336006224062,특수 목적용 기계 제조업,0.0,0,0.0,0,25.0,C,D,C,C
633,159573,한국주철관공업,970,2019,106.16395102395512,,,16.71847720571427,26.298575799647345,47.77,1.83,14.125654,1.570680628272028,98.95287958115183,17.818585857364184,31.1965368373711,,1차 철강 제조업,1.93,1,0.0,0,30.769231,C,C,C,B
634,687711,한국철강,104700,2019,41.92505495936552,2.185500369066552,-750.6950926946398,16.98089963927197,27.49544944909196,52.38,15.23,22.511284,5.836575875486437,100.0,18.329230808090063,40.25748163214212,2.9165163350272465,1차 철강 제조업,4.23,1,0.0,0,27.272727,C,B+,B,C
635,159795,한국카본,17960,2019,107.92128169218924,4.452250450825827,2060.364915479742,21.34637466560881,26.70868586614273,23.34,11.92,9.089293,9.63597430406924,98.92933618843684,17.68779745757906,12.835056304968514,0.4044555736494915,"구조용 금속제품, 탱크 및 증기발생기 제조업",1.28,1,8.695652,1,13.043478,B+,B,B,B+
636,939331,한국콜마,161890,2019,109.7180322798928,1.40140225568385,1346.6384954407622,64.67651686845201,28.50661878631481,28.65,32.1,3.73788,36.89400164338537,100.0,17.883560636405377,22.65562439242513,15.740705106686054,기타 화학제품 제조업,0.7,1,11.111111,1,1.851852,B+,B,B+,B+
637,937324,한국타이어앤테크놀로지,161390,2019,70.1787951141284,4.226572616974672,129.7698440592998,29.29174266132531,29.949932989030263,42.76,39.4,6.86152,4.275534441805469,99.43586698337292,18.08499412501854,26.7494305825432,10.194131271316447,고무제품 제조업,1.34,1,0.0,0,60.0,B+,A,A,B
638,233653,한국토지신탁,34830,2019,,,,,,34.08,11.92,7.584685,22.52252252252256,81.98198198198197,18.391567338002663,45.94944995975317,,신탁업 및 집합투자업,5.24,1,0.0,0,28.571429,C,D,B,C
639,124090,한국특강,7280,2019,95.30328043015848,-7.122462217268015,712.4568601015106,78.48331994470455,26.47117163013349,44.67,0.39,11.80445,4.450261780103968,98.95287958115183,17.913991405609032,32.05327314483927,2.405841342241521,1차 철강 제조업,0.0,0,0.0,0,44.444444,B,B,B,B
640,309503,한국항공우주,47810,2019,148.90772631240523,3.853605230221845,1163.4290304364167,72.90762714280328,29.105128442966784,26.41,20.88,13.980283,6.390293225480394,99.53488372093024,18.36752951691733,29.660250221092245,4.031151957197271,"항공기,우주선 및 부품 제조업",0.59,1,0.0,0,11.428571,A,A,A+,B+
641,823429,한국화장품,123690,2019,271.1324981753894,-21.18412884524908,-1474.2560637125962,56.71585363860494,25.12150976013398,52.95,0.94,6.570621,50.84745762711877,98.30508474576273,17.703865849143078,36.057285659362485,66.49714386584701,생활용품 도매업,0.0,0,12.5,1,12.5,B,D,B+,B
642,160621,한국화장품제조,3350,2019,210.10756145572392,-1.767821784847024,-1330.7040685831453,42.94902211603046,25.156255475035284,46.71,1.2,6.623921,34.71502590673589,99.48186528497408,17.66477583911417,27.370641439483883,1.315044275676312,기타 화학제품 제조업,0.32,1,7.142857,1,14.285714,C,D,B,B
643,160861,한농화성,11500,2019,67.10374732295634,6.1083089695635495,-829.6722670846482,26.37342385705291,25.819200508414667,46.54,10.65,6.898204,6.586826347306222,100.0,17.73713059771792,25.35886099430745,0.8452191112217684,기타 화학제품 제조업,2.82,1,16.666667,1,33.333333,C,C,C,B
644,161046,한독,2390,2019,95.69223577386468,4.531483650883052,588.0285095049169,54.05237073421804,27.34156043051408,43.21,4.83,10.00617,42.812172088142646,95.38300104931794,17.999174114436528,23.93676069447705,16.069397605272005,의약품 제조업,1.99,1,33.333333,1,22.222222,B+,B+,B+,B
645,413523,한미글로벌,53690,2019,90.7005978131858,11.49774664539832,4185.231777108914,39.0332046696467,26.039400948798377,26.15,4.73,7.158177,12.06434316353915,73.59249329758714,18.130316008063595,39.29502545606842,2.215869398820033,"건축기술, 엔지니어링 및 관련 기술 서비스업",2.08,1,0.0,0,50.0,B+,B,B+,B+
646,161383,한미반도체,42700,2019,194.69214834543783,7.481346150842059,-4455.583527045245,14.669201387121367,26.274187227280063,49.81,6.0,8.497354,5.643738977072611,99.47089947089948,17.83648037077042,36.06478868713266,12.20557957654436,특수 목적용 기계 제조업,3.09,1,0.0,0,25.0,C,D,C,B
647,161426,한미사이언스,8930,2019,301.70577982694425,3.375250969834751,1534.2398300721177,29.11021297187636,27.53762471830063,66.36,2.54,8.216667,39.999999999999794,96.47058823529412,18.1436088506126,35.28104865585349,,기타 금융업,0.52,1,0.0,0,25.0,B,B,B,B
648,828497,한미약품,128940,2019,236.9463636744772,3.33735897547652,961.5272011242404,57.03303881341619,28.28006292671757,41.38,14.66,6.416667,28.038158440481524,94.02737453338862,18.04595562099552,18.910909012841028,15.136298263126871,의약품 제조업,0.17,1,23.684211,1,7.894737,A,B+,A+,B+
649,161693,한샘,9240,2019,170.72045525548546,3.437732099212413,-1193.1313225389918,49.00383312330284,27.815538573801827,32.4,23.12,6.088581,33.1089108910889,98.25742574257426,17.65075943548001,22.018841382560733,17.695263775851583,생활용품 도매업,1.93,1,5.263158,1,5.263158,B+,B+,A+,B
650,188089,한섬,20000,2019,79.71677641746433,6.4413795955508055,-303.3207494097285,21.00943667326232,27.91141006680503,34.64,30.7,4.713395,69.59505833905291,97.80370624571036,17.835496705749453,19.2036747374285,44.74426808509618,봉제의복 제조업,1.27,1,0.0,0,71.428571,A,B+,A,A
