corp_code,corp_name,year,A_SIZE,LEV,TQ,stock_code,FOR,MSE,ROA,ADV,SGR,R&D,ESG,E,S,G
126955,삼양식품,2019,26.87676198870683,38.84720216492496,182.8261849129912,3230,5.09,47.21,12.762345740386701,114.83982106587627,1581.4270584913877,,B,B,B,B
127042,삼양통상,2019,26.641340599767016,11.554655665108859,59.90069088871639,2170,8.15,52.9,11.891411325372236,0.5934178941607757,486.3137310213599,,C,B,C,D
1060814,삼양패키징,2019,27.05806828369467,49.238992796058575,88.93061958861983,272550,9.2,52.82,5.0342462109254456,12.744498484452993,249.80070544811244,,C,C,B+,C
126937,삼양홀딩스,2019,28.90903793322,43.46011744208269,59.44573992468061,70,8.27,41.89,1.728479120014576,62.16438964976976,-292.2321098383601,208.0437585867828,B+,B,B+,B+
127255,삼영,2019,25.39582514382734,58.576472794287206,90.29717077791852,3720,1.83,21.0,-1.88123637209054,6.526123364512038,796.1502837916013,210.74626077651638,C,B,C,C
127167,삼영무역,2019,26.95952124926808,22.1860665839336,76.97633525346498,2810,18.88,42.73,6.821108716969129,0.7311018154386286,185.02933435915375,,C,D,C,C
127200,삼영전자공업,2019,26.943224799494864,3.63838145635187,39.5258378753513,5680,44.4,33.4,1.7017268814603734,,-1951.4986579392903,25.617031238408167,B+,B+,B+,B
191588,삼원강재,2019,26.24256934075966,15.84027349250391,64.26463227142193,23000,0.55,61.09,4.182352363498253,1.1070128339908776,-608.6081477708768,,B,B+,C,B
127802,삼익THK,2019,26.696060263811844,52.025405321332364,114.07309606855198,4380,34.9,65.56,0.8317402896552681,68.28332641929991,-1803.7756890315063,34.88626945870923,B+,B,B,B+
127857,삼익악기,2019,27.14139093164993,63.42272028941858,90.82486219093691,2450,3.92,38.81,2.135776171899504,36.2893631152188,1056.2160691462411,,C,D,C,B
109806,삼일씨엔에스,2019,26.544000615117323,17.33232515363136,46.10212222871685,4440,1.02,59.14,0.7956186294353889,0.625701607593303,-492.5892170356955,3.0727048454639156,B,C,B,B+
128032,삼일제약,2019,25.9375204781374,66.13322562539523,140.54530470093763,520,1.92,38.38,0.4276054395944965,467.70384715740363,2802.035644020601,107.34301714791073,B,D,B+,B
128227,삼정펄프,2019,26.05251730418617,10.499252082790319,50.31050446432307,9770,3.95,70.15,2.2641212818016427,1.8484435999808246,844.43746590287,,C,C,B,C
128412,삼진제약,2019,26.22105291785241,19.118014348648842,161.16327835503762,5500,18.14,12.85,4.866150194933739,241.42583784754638,-695.7400485701517,1063.4794179780067,B,D,B+,B
128555,삼천리,2019,28.99516244941452,64.39620743300273,73.15433348150144,4690,20.27,32.48,0.9195208477176932,13.739733722721418,15.654968318293127,1.6517750716075787,B+,B+,A,B+
128980,삼호개발,2019,26.42298054075277,36.158006802345085,73.39249385895596,10960,11.83,31.3,7.204679392506481,,2206.9270672019693,,D,D,C,C
129235,삼화왕관,2019,26.19830483758177,39.20383146773272,80.3217633024183,4450,8.05,50.44,3.4988511289243323,5.6044039208459075,734.134656474676,25.86647963467342,B,B,C,B
129271,삼화전기,2019,25.55341984117436,51.03781264332001,132.37026381939816,9470,24.88,25.53,2.8504258532152766,19.251942042830343,-467.90660715019925,63.046263205455645,C,C,B,B
129280,삼화전자공업,2019,24.824256508227013,73.25514907036609,118.012984427907,11230,5.21,35.69,-5.333144567006489,,-70.44196268188662,8.143540191628729,D,D,C,C
129350,삼화콘덴서공업,2019,26.093129626703305,28.365416750304266,281.425688499168,1820,10.32,28.15,13.880253615095938,1.6027103778465397,-725.3594625050353,166.80150800300285,B,B,B,B
129387,삼화페인트공업,2019,27.052346073073952,49.67053684001352,73.90980099659183,390,10.41,32.73,0.6944833735636246,86.52983895671608,306.2221296690853,3871.5009560556596,B+,B,B+,B+
112059,상상인증권,2019,,,,1290,0.92,0.02,,,,,C,D,B,C
129642,상신브레이크,2019,26.837506930784983,60.88883506024051,77.55314453651943,41650,2.84,46.86,1.2140482924966736,38.53938323891515,348.7342595592334,199.20998512773286,B,B,B,B
305668,새론오토모티브,2019,26.26667116302237,16.65894898566193,54.60112747673811,75180,68.44,65.0,-3.2559793718311574,3.7770495207541894,-885.2664039248531,,B,B,B,B
130091,샘표,2019,26.54801236979188,24.26848794294397,58.880832212793166,7540,5.83,46.31,7.301678651318853,610.8036059077142,187.11914208072346,424.36765093214336,C,B,B+,C
1167056,샘표식품,2019,26.14300844242844,30.46055457355614,99.241461097799,248170,6.03,60.72,11.87477809817407,1395.1743949777044,188.4850222454596,424.6916629786888,C,B,B+,C
163114,서연,2019,28.42643693700906,63.6625465020343,66.75735197828153,7860,1.39,46.06,-4.302963836945794,0.33903409006824825,597.5695044625779,403.2492678183655,B+,C,B+,B+
1036446,서연이화,2019,28.230155373413087,65.85607569139708,73.18275844800303,200880,8.82,57.06,-2.654932384418475,0.2452388881329448,680.8664285507726,19.016527348614876,B+,B,B+,B+
130684,서울도시가스,2019,28.090596860067503,38.8773759241955,61.171144866650785,17390,7.46,63.58,1.8608076760635357,2.5326043342244478,-201.35931159507376,4.898353681254961,B,C,B+,B
130879,서울식품공업,2019,25.05357033058064,67.14065001733115,145.3112186484352,4410,2.38,16.21,-2.6419857717395137,25.011657073218167,-1217.5681200025772,,B,B,B,B
131197,서원,2019,26.125868635397776,51.49893103718147,112.0228547248984,21050,0.85,39.58,1.4113462604582092,,-14.209953200054276,2.7642384846262145,B,B,C,B
131692,서흥,2019,27.286925353021505,53.58827674932996,111.52678472861683,8490,6.91,53.22,5.271273435308057,21.170455795958766,1709.1829136900565,106.10143618968473,C,C,C,B
131939,선도전기,2019,25.841423224211617,48.199412877011675,80.90663721045446,7610,2.87,30.48,-1.2896409293273996,,665.8808244093926,15.383059427299353,B,B,C,B
855093,선진,2019,27.614209774297485,66.30908233244479,89.01668483291532,136490,11.79,50.02,2.0606321278320827,12.613020830634811,1113.9943977349365,0.682570628037062,B,D,B,B+
132628,성문전자,2019,24.472918293491364,35.51671535106427,134.08265969644052,14910,1.79,30.88,-4.349443802502108,4.486515247731567,-1307.7037404167165,139.44381087200134,C,C,B,C
132804,성신양회,2019,27.660001805684587,61.11711354878465,77.74052578330416,4980,8.54,29.77,1.6881502559745316,2.06435710642344,281.44425238067396,2.0923172430743953,C,B+,B,C
132868,성안머티리얼스,2019,26.302207288254515,86.88459055542896,101.05658450299424,11300,0.73,36.95,-16.451063713591736,,-150.67277543453673,,C,C,C,B
133335,성창기업지주,2019,27.27905257120937,25.29449943755858,41.21245205658683,180,4.12,29.12,-1.546286269909634,3.3236537300736724,1021.0995980201382,207.01117163867758,C,D,C,C
133618,세기상사,2019,24.4502375113348,46.00687958490481,102.70259728820217,2420,0.36,56.58,-2.265157146917638,,-69.12945891080587,,C,D,C,C
133812,세방,2019,27.733248041120177,26.103661778327197,46.15087736899779,4360,5.37,44.58,0.4960549596759293,,1098.7221342413904,,B+,B,B+,B+
133858,세방전지,2019,28.04358684320227,30.18485483939622,64.75186750042103,4490,37.72,41.49,5.1914074384901,29.4232110427727,-354.6363509006029,31.350020016743635,B,B+,B,B
106669,세아베스틸지주,2019,28.9055145892498,44.55822029557755,59.847967617226736,1430,8.24,65.9,0.536475809041081,1.862003085505413,-968.1935600484161,23.334894807999248,B,B,B,B+
1325979,세아제강,2019,27.659413040888865,44.4791339352783,61.26868181252211,306200,6.93,50.88,2.415631367845247,,18314.59505082313,,B,B,B+,B
124197,세아제강지주,2019,28.526516324807545,44.76943070250811,52.787020687830434,3030,5.19,60.39,0.6022130173576209,5.264936289515173,4839.323785925035,,B,C,B,B
133991,세아특수강,2019,27.07445336919054,42.8802171240065,62.990464249611534,19440,1.89,70.59,1.917901826923842,0.9125505783756424,-84.36612146464077,0.9130802153554395,B,B,C,B
377610,세아홀딩스,2019,29.32785753959968,44.4279125636242,50.189681553700225,58650,1.06,89.98,0.8881772629549632,3.095492685360973,-475.6270393122555,17.34981827165462,B,C,B,B+
134176,세우글로벌,2019,24.541439576238005,12.49525209043011,137.98241791584266,13000,1.16,21.07,0.18193282341031541,,-1480.016697313649,,C,B,C,C
134316,세원정공,2019,26.32315388870539,11.44324216202436,41.36230882778546,21820,14.99,47.56,,,,,C,C,B+,D
422895,세이브존I&C,2019,27.0849997073318,22.67030696357763,45.76799481712874,67830,9.56,52.92,3.8433056207585867,387.448780795748,-846.3904256733583,,C,D,B,C
415628,세진중공업,2019,26.73597638925531,60.26961885916579,103.32970661178555,75580,0.59,64.18,0.7578351226365415,2.1813686701418087,3557.5261795481197,5.348691507784997,B,D,B+,B+
413046,셀트리온,2019,28.98159674833845,25.565382351229022,627.4119663912139,68270,19.66,22.72,7.810111215351631,,1490.5676662091091,,B+,B,B,B+
134963,송원산업,2019,27.519333962570453,51.294944561478836,93.02478743721517,4430,20.56,35.56,3.9144650037346644,1.056069946214112,324.5944787749544,,B,B+,B+,C
135111,수산세보틱스,2019,25.933622366555795,45.2082849285729,119.77857777405445,17550,0.71,52.2,0.07935505468923056,12.18691872985726,8648.435947861703,545.0698368324383,B,B,B,B
852087,시디즈,2019,24.929023523817264,52.22862104997543,184.17756389479746,134790,0.57,60.72,11.651583912211505,,3683.522324483677,,C,D,C,B
148984,시알홀딩스,2019,27.697800286142936,34.21016032398027,67.43563023878718,480,3.79,61.29,3.013338098436888,,-405.7845622235219,9.363058674685941,C,B,B,C
135777,신대양제지,2019,27.367841814307194,25.34700795493357,56.54278708533014,16590,10.03,53.35,9.402473146677433,,-881.6518559882638,,C,C,C,C
135795,신도리코,2019,27.577097079025123,8.11262608209983,47.36871777603683,29530,25.52,48.7,1.528965502351949,,-2345.7581454814176,0.2436865340288229,B,B,B+,B
135962,신라교역,2019,27.15286912946692,16.42072893862838,47.13397458506532,4970,5.2,69.56,1.663712005916634,,405.2243503202233,,C,D,C,B
136271,신성이엔지,2019,26.75542766698168,70.67402358256936,110.28944595694361,11930,1.65,24.16,0.5005092797375271,,623.3166054944041,,C,C,C,B
136378,신세계,2019,30.19739166283578,57.63617072383996,79.49168250366719,4170,29.14,28.06,4.556007829550692,99.48823213368372,2330.5330545848647,,A,B+,A,A
219486,신세계I&C,2019,26.39229999722111,31.23982452605575,95.05245650202976,35510,4.2,35.72,3.678096876680094,24.570535171372835,2208.8789021874463,168.932565481659,B+,B,B+,B+
234412,신세계인터내셔날,2019,27.752246710081494,46.9121906168017,185.74276796657705,31430,7.13,65.14,6.555264723521255,189.83852339001567,1285.7954308775581,22.05057495830777,A,B,A,A
274933,신세계푸드,2019,27.320769758402832,57.02754312443401,94.15412449372482,31440,3.06,55.5,0.5936128604573442,13.10011120867762,324.8243208792968,6.766659865998351,B+,B,B+,B+
136402,신송홀딩스,2019,26.02095260842116,54.65023385316867,78.20450980134004,6880,3.38,58.95,-17.181920197247422,6.622397534277227,6102.054802871972,0.7188984405499764,B,D,B,B+
136624,신영와코루,2019,26.5763650296858,9.74627460233045,35.58516310996867,5800,26.88,49.0,0.82469149126656,,221.16295411000894,,C,D,B,C
136721,신영증권,2019,,,,1720,10.66,25.61,,,,,B,D,B,B+
136864,신원,2019,26.72329629252956,50.03294258293883,88.92422517695692,9270,2.33,25.44,0.1316891253497472,60.468875691390835,858.8628073381589,4.398294906689475,D,D,C,C
173698,신일전자,2019,25.32929945405055,30.5995422036583,162.27894846344705,2700,2.22,13.86,4.294810136910392,139.77549761166458,-1353.4542501314168,,C,D,C,B
137368,신풍,2019,25.94710701472577,62.88749428046081,91.03961194968608,2870,1.08,34.9,10.525965856107662,,179.78337563472343,,B,B+,C,B
137359,신풍제약,2019,26.67878941552859,44.31065831742888,143.723021070058,19170,1.86,33.46,1.3981035837473499,,124.47507246333134,,B,D,B,B+
382199,신한지주,2019,,,,55550,64.4,9.38,,,,,A+,A+,A,A+
173795,신흥,2019,25.71164410850601,40.04434320454441,102.27818234632929,4080,0.06,78.0,1.3934754825165836,227.87481165717597,120.84881955229795,65.77068655483176,B,D,B,B
138057,써니전자,2019,24.84224679533324,12.38646674233895,223.52385327758319,4770,3.09,12.02,0.9996657098745989,0.22642470607870782,3709.911909727775,136.66917181425947,C,C,B,B
127158,씨아이테크,2019,24.75032710990561,44.20183435096549,88.46402964132695,4920,1.05,16.77,-8.132377599835776,41.525694075616784,2612.868169628794,162.68474679070158,C,D,C,C
670340,씨에스윈드,2019,27.323961204771777,49.72393078803885,139.0185665079889,112610,6.84,51.56,4.71479867578279,1.4903225159749494,5917.535572864583,,B,B,C,B
138516,아남전자,2019,18.6561550461162,60.61484942902731,124995.2447025934,8700,1.95,33.45,0.29760676665669494,0.08059363797942512,1940.7112526344918,43.776672115905036,C,C,C,C
583424,아모레퍼시픽,2019,29.42094687003604,24.88170060238,220.10098247172166,90430,31.16,47.56,3.7361953029255752,1168.8608954704143,572.7672104982261,175.05647101781696,A,A,A+,A
154462,아모레퍼시픽홀딩스,2019,29.74503232309271,21.750522825734762,104.09526090919852,2790,21.88,61.96,3.410114061178008,1171.8413389833108,339.0422696384333,156.92074436447007,A,A,A+,A
138701,아세아,2019,28.685157583057105,49.08088242967695,56.983697760976604,2030,5.25,43.07,3.2938841999566586,1.7036613277855124,-523.4452044491188,19.144487183571222,C,C,B,C
990165,아세아시멘트,2019,28.28123994487989,57.93397720608442,73.38740400880678,183190,3.63,61.34,1.5079104509964518,2.7728501649581494,-82.4018849363213,35.056995199095894,B+,B+,B+,B
138729,아세아제지,2019,27.46641644538794,31.047453804136786,62.724638883592064,2310,7.73,50.07,7.243388663282309,0.42631658355760366,-1007.7827204870844,276.6346763882768,B,C,B,B
458234,아시아나IDT,2019,26.15522739556437,38.152775966298755,141.57923386119907,267850,,76.25,-3.522264345188812,6.6201419441914044,32.27880761554436,,C,D,B,C
138792,아시아나항공,2019,30.23396431583876,93.27364236489416,102.12081095534893,20560,7.91,30.78,-6.056879959829757,35.08519827162533,-302.91899145783003,,C,B+,B+,D
360142,아이마켓코리아,2019,27.72348822723648,61.11426054756428,95.19380761330706,122900,13.26,40.05,2.35100188404307,3.0363179692056756,-39.02313201338543,1.114991926782784,B,D,B,B+
115977,아이에스동서,2019,28.690121810225243,55.83714025650512,91.1350003281425,10780,7.62,54.75,2.5751734889094484,197.29382453766794,-3962.404941404481,0.9557811904811411,B,B,B,B+
154426,아이에이치큐,2019,25.83409608119153,17.464111777481133,171.36587984367492,3560,1.45,56.33,-39.97344982888269,,,,B,D,B,B+
186559,아이티센씨티에스,2019,25.807759896984244,41.24566659007068,104.47637126787299,31820,0.73,24.85,0.6494201006450553,16.336870083164804,9080.38802879663,186.4517664297297,C,D,B,C
111689,아진전자부품,2019,25.07330866374705,52.33030067414332,181.4669648210395,9320,1.96,33.3,-3.19815804075384,3.188651570874754,-1468.9416142458685,,D,D,C,C
117027,알루코,2019,27.37296533438329,62.99840065727578,89.47799345858397,1780,1.4,47.29,-0.8795143190669085,,-1034.0061110568763,36.864039264343376,B,B,B,B
139454,애경산업,2019,26.835937492911164,25.035406344069923,191.14170558814436,18250,2.11,62.76,9.222384775014334,652.1354271966615,25.047933947249145,,B,C,B+,B
936787,애경케미칼,2019,26.92342270034068,26.951822755473092,80.262284860792,161000,17.16,44.5,6.1630575384966395,12.651651343343653,-138.99707332211216,7.230569953779398,B,B+,C,B
139764,에넥스,2019,25.606351115073203,58.96836920774987,110.08312299549836,11090,2.84,33.76,-2.8513783536354453,39.40238808888758,-1841.567918241048,,B,B,B+,B
125521,에스엘,2019,28.45239727721493,39.360399621242195,77.84031061442299,5850,15.36,57.02,3.8305726054220375,1.0192412448160908,4150.904581425176,,C,B,B+,D
158501,에스원,2019,28.216003696954044,26.03697657030243,224.39925405716363,12750,54.25,25.65,8.16961405785079,,659.8605472648086,,B+,B,A,B+
815369,에스제이엠,2019,26.1189126434156,20.61571705844397,47.79841281565148,123700,13.07,53.03,3.4334595334829765,,159.2590328881521,,C,C,B,C
181943,에스제이엠홀딩스,2019,26.45624592642966,18.1671768947304,33.80761978895775,25530,6.99,63.9,3.0217134000061874,,0.6670225725207239,,B,C,B,B
878696,에스케이바이오팜,2019,,,,326030,,,,,,,-,-,-,-
121969,에쓰씨엔지니어링,2019,26.647181267878672,58.45886415773956,68.06074201167918,23960,0.74,49.44,-1.1705218418158754,6.280963471447127,-426.25727471538806,,C,C,B,B
651901,에어부산,2019,27.616694827293003,89.03309803946279,120.14486667986625,298690,0.28,44.38,-7.396226887236885,,-311.8841467208456,,C,C,B+,C
400857,에이블씨엔씨,2019,26.7946279236454,40.82899944306338,104.7828108406238,78520,9.56,62.85,-2.2176985569113996,685.1106207849431,2219.338486612757,75.89357744771947,C,D,B,C
143314,에이엔피,2019,25.60845148388492,56.9333283018383,78.83159977666698,15260,0.43,16.71,-5.869509113181738,,-184.15855725275495,,C,B,C,C
152385,에이프로젠,2019,27.195880188985,20.03138435950488,84.53637438944924,7460,0.84,28.6,2.831663522148213,52.69509363358367,5328.776454894537,218.77486994785352,C,C,D,C
101044,에이프로젠바이오로직스,2019,26.62393817274164,4.83077724196482,94.47279563079296,3060,1.14,25.28,-0.9489968937517681,82.13194913933941,1213.4340565006185,250.70240039681093,C,D,C,C
261443,엔씨소프트,2019,28.838899503640462,24.92880717781634,379.85368506617215,36570,49.78,12.0,10.7326424827839,581.7885380755499,-81.21951895430718,1670.652194799968,B+,D,B+,A
172228,엔케이,2019,25.70565216078448,38.48892400757249,100.46943568760373,85310,2.87,25.91,-18.253053779677824,,1.8091776756467972,2708.143705126732,C,B,C,C
108038,엔피씨,2019,26.72409976198164,29.61188177832938,63.67037528470628,4250,2.22,59.51,3.559074421784435,,953.9199681962708,59.77107024919025,C,C,C,C
398701,엘앤에프,2019,26.75443482327989,68.32769640541744,198.90252385816692,66970,,29.39,-2.1165792853898844,,-3804.8972155279607,32.56334008470764,B,B,B+,B
105855,엘에스일렉트릭,2019,28.56245438149889,46.31184897695659,110.84718414431684,10120,18.44,48.25,4.0597615810360965,,-555.8591262598045,235.08121150113786,A,B+,A+,B+
140779,영보화학,2019,25.92082937152926,18.84770390649864,57.39195534136342,14440,51.7,60.9,2.628820334551041,,-883.8043682118811,160.27538284001267,B,B,B,B
776820,영원무역,2019,28.7638885560092,36.577039288244414,85.46237882299825,111770,23.45,50.84,5.613793295985672,,1365.8322562153633,0.7583617710803434,B,D,B,B+
140964,영원무역홀딩스,2019,28.963236151003205,32.028249004329155,49.37217443848386,9970,23.9,46.24,6.008380942450642,,870.5434941164154,1.3258049208001883,B,D,B,B
141149,영진약품,2019,26.02380907158604,42.253106079432925,647.1944899207097,3520,4.92,52.45,2.509370158596063,278.84742359207786,1829.7217275731903,612.8004807267837,B,D,B+,B+
141307,영풍,2019,29.206424425536056,23.47015240242938,48.05512945121795,670,3.77,74.05,4.29159817675418,2.786870333922543,379.28185119092853,,C,D,B,D
141413,영화금속,2019,26.03094156154748,64.97042883369083,101.55538900818463,12280,3.84,33.85,0.13082956868662488,0.1633533862149562,259.2457624100582,3154.1343494572784,B,B,C,B
141477,영흥,2019,26.46261657254719,46.496105217235964,78.10858615098937,12160,1.86,29.78,0.3417412363739689,,51.392689972184115,,B,C,B,B+
141529,오뚜기,2019,28.397476152217173,37.43470428963237,130.2407762320424,7310,16.44,59.34,4.637051455758777,182.93193735554036,502.4425419461905,,B+,B+,A,B
141626,오리엔트바이오,2019,25.2303456302836,23.49374085290573,99.87655657133512,2630,1.79,24.5,,,,,C,B,B,C
1238169,오리온,2019,28.52805043772019,32.00104640349344,202.08829392297187,271560,40.62,43.8,8.990223647890181,188.70250778749332,500.0040166353459,5.7677570013405735,B+,B,B+,A
117577,오리온홀딩스,2019,29.10494479199185,23.559999967547192,49.098325714084,1800,15.69,63.8,3.581718511874411,181.61820785686186,530.15653768525,5.547598556883465,B+,C,B+,A
168331,온타이드,2019,25.619041763732262,51.032454713031264,76.51877163731524,5320,5.18,18.4,-3.3826279650173525,,160.65262181929313,,B,D,C,B+
1350869,우리금융지주,2019,,,,316140,30.3,18.32,,,,,B+,B+,B+,B+
142661,우성,2019,26.540157025369435,48.4221309112531,75.4655790459569,6980,5.09,33.91,3.5328993310060293,,1779.9213654964592,,C,D,C,C
142883,우신시스템,2019,26.46614669042079,63.7224496192637,93.01677972425829,17370,11.4,36.75,1.334131403941705,,-962.1773553137359,,B+,B,B,B+
173944,우진,2019,26.020934938406032,33.593752692737226,76.04595545542313,105840,2.74,45.01,-7.001287698569509,1.7965553106307093,-527.8637509935527,7.751749325720247,B+,B,B,B+
143262,우진아이엔에스,2019,25.61549405641196,19.73698071271618,67.78555554236691,10400,0.9,53.21,1.594645764924954,,-1930.045093065704,,C,C,C,B+
303217,우진플라임,2019,26.31347320580697,80.34581188353613,93.26632870468352,49800,2.21,40.5,-5.080793353546184,86.07931087199945,576.1577810530823,131.4584301667287,B,B,B,B
143651,웅진,2019,28.699526190022187,90.57396119806022,94.80052859244516,16880,1.45,28.04,-7.83512093936099,,19422.192649070414,3092.0882126006054,B,D,B,B+
628189,웅진씽크빅,2019,28.53238879240976,80.46247660345604,96.99600784820716,95720,3.9,35.11,-5.732667627550277,202.42856091686554,144.7136386849255,3758.4567705396375,B,D,B,B
143794,원림,2019,25.817633556190515,28.673583469677038,53.155393347262304,5820,1.11,60.3,2.6661990062196463,,13.682127322771711,,C,D,B,C
141273,웰바이오텍,2019,25.509289467253527,36.87699112950002,115.30628434816661,10600,0.21,10.94,-13.814133707967194,30.32597644982117,1336.8644656612767,2582.3762388594237,B,D,B,B
104999,윌비스,2019,26.36178252700818,63.758859888050324,94.90365044877524,8600,7.16,13.95,-12.984878276675952,66.70675506792085,-290.7235482306113,2337.530411265775,C,D,C,C
158963,유나이티드,2019,26.526120060979647,22.9875085240916,112.90739943144601,33270,17.92,36.82,9.333294652393228,474.8257861872879,442.3677830428244,2.699867330129802,B,B,B+,B
159786,유니드,2019,27.70453716863273,34.14306036637047,72.75735360607104,14830,5.95,45.96,6.268369895061494,0.3354458410578032,751.2927929197241,154.88032905002063,B,B,B,B
144252,유니온,2019,26.50762498400853,56.087777091865284,75.31582543363272,910,3.32,44.06,-3.8863309929499117,10.617702362055834,170.8275326558669,163.9311897746522,C,C,B,C
369833,유니온머티리얼,2019,25.88734235095417,50.75005914017413,107.430257207575,47400,0.98,52.33,1.2973375928856108,10.173744606952747,-287.2396847569635,239.0527991836364,B,B,B,B
137207,유니켐,2019,25.85719190914451,47.716042938892365,118.76101091989126,11330,1.15,19.24,9.539603715044652,1.4707082259580384,3006.2340654971877,41.78144191050603,B,B,C,B
414601,유니퀘스트,2019,26.58034815332119,38.68048167866529,90.631033174527,77500,47.84,46.09,6.419334946475031,,2623.6445994291,85.74645294862655,B,D,C,B+
174004,유성기업,2019,26.705685611727635,22.841353223387458,40.25321699535292,2920,17.97,47.9,4.801262117650492,,525.994230626922,,C,B,C,C
163691,유수홀딩스,2019,26.9808525598201,37.04522099790525,70.27366804586426,700,6.66,51.21,-0.4713886931717623,,,,B,C,B,B+
117601,유안타증권,2019,,,,3470,62.2,54.95,,,,,B,D,B+,B
416654,유엔젤,2019,24.55620295613636,23.272008644041108,170.94172469978898,72130,1.67,21.22,-11.144772160251042,214.52852298595838,-2076.5977883949595,764.4983319843279,C,B,C,C
144818,유유제약,2019,25.64847850310445,34.25387051394631,86.74020749249321,220,3.29,34.98,4.039644308500584,628.4029535854028,936.4057491225308,96.46728941759287,B,B,C,B
131054,유진증권,2019,,,,1200,8.91,28.7,,,,,B,C,B+,B
145109,유한양행,2019,28.38111569888376,22.06729783195904,164.7929415586919,100,20.73,15.57,1.7292802430567924,493.18065398651976,-253.28333240794217,654.5708281182932,B+,B+,B+,B+
145190,유화증권,2019,,,,3460,3.0,65.43,,,,,C,D,C,B
145260,율촌화학,2019,27.13095644145501,43.61279064124901,100.86009547953519,8730,4.6,64.97,3.002919177272674,1.136478972048376,343.97432295193863,35.112810335583,B,C,B+,B+
145446,이건산업,2019,26.769679742943687,57.76974063626543,77.0265013561562,8250,7.78,42.02,0.24062693472461943,14.348132440007733,-1764.9959257765988,17.394045362105995,B,C,B,B
145464,이구산업,2019,26.29669452799824,61.561190669977606,84.16610778966951,25820,2.31,51.0,-1.275899377913693,0.5374591746286148,-744.1116498200283,,B,B,C,B
565154,이노션,2019,28.36122662222937,62.370857509854105,130.6915105371846,214320,29.88,38.99,4.55621349476487,15.625948123619615,283.23034270978724,141.25689981144444,B+,D,A,A
872984,이마트,2019,30.680045726493223,51.614802529259286,68.463380697889,139480,31.45,28.06,1.061098852153012,54.06685714985422,1181.1785771706857,,A,A,A+,A
107613,이수페타시스,2019,26.755662218301243,81.75603492243476,122.21112850116711,7660,3.0,31.08,-21.8613884449491,0.7017756825916998,-822.7005446156488,,B,B+,B+,C
145552,이수화학,2019,27.69683099994985,64.30237957382553,79.46560185598312,5950,3.57,39.22,-1.770901246692345,1.3885313984670489,-97.34281594153609,78.66638342867543,C,B,B,C
134565,이스타코,2019,25.0914169670576,38.03864143154474,76.49218509069864,15020,0.41,,13.881520001424471,4.423982873475076,36114.3195730458,,C,D,C,B
469799,이엔플러스,2019,25.48770352114433,60.908542363370884,294.06674992252806,74610,1.31,6.23,-29.290822163062792,70.81552761065107,147.19392616680855,299.8067919055447,B,B,C,B
145598,이연제약,2019,26.3381524394596,19.01421813704506,116.76917249498686,102460,2.22,64.6,2.1640022162940737,20.20190728877781,696.5955649868239,,C,D,B,B
540605,이월드,2019,26.90088645415888,19.67558575953571,119.98247967787815,84680,1.0,74.43,2.6702087423897356,52.377188049140436,44565.54468649587,,C,D,C,B
145686,이화산업,2019,25.296716660168983,35.87712125918885,80.67580704586749,760,0.02,72.8,,,,,C,C,C,C
106881,인디에프,2019,25.729982384649286,58.054810971337766,151.53454963250198,14990,3.54,68.98,-2.16734580811638,91.0808978336051,248.80164687585625,,C,D,B,B
652423,인바이오젠,2019,25.233239127923213,27.41209794615504,157.62617988375328,101140,0.42,,14.43467834212466,156.07027482645256,2946.054031222362,,C,D,B,C
122825,인스코비,2019,24.64956587888891,49.32939542436634,635.9835326830388,6490,3.0,11.99,-49.104544163615216,85.18435826757084,2848.0494253521774,179.58914227346023,C,B,C,C
103510,인지컨트롤스,2019,26.95362238113817,63.08784265650264,77.86185983454868,23800,8.13,40.82,-1.5384207809422732,2.9447063095118837,-198.18103830596797,121.88312214074439,C,C,B,C
145862,인천도시가스,2019,26.6240188665666,49.36773458575999,83.73706361872912,34590,1.33,68.46,2.931189104635254,1.9512978198372781,-187.716115123802,,B,C,B,B+
151368,인터지스,2019,26.76350842024313,57.10069000853289,72.78934240048086,129260,1.95,58.88,-10.482823451137982,0.010456548005699924,-289.85742898376844,,B+,B,B,B+
180795,인팩,2019,26.40802589208017,62.65326224153088,75.29139802217925,23810,12.79,49.68,-1.6500201414046376,1.4565647833357287,297.1344796177489,641.7150110878572,C,C,C,B
1168383,일동제약,2019,27.14117855463268,58.72660670544797,120.70080420979824,249420,7.32,59.32,-2.194072437602889,685.8682631139038,269.1035596802076,937.2071072647138,A,B+,A+,B+
146083,일동홀딩스,2019,27.41488441422464,60.14344014000801,75.30293628727945,230,1.27,52.35,-4.959488576669542,523.4600653437011,52108.65921614168,1084.037168058461,B+,B,A,B+
146232,일성건설,2019,26.58366051071257,74.03678664430763,93.59190565017246,13360,65.06,64.63,0.5288520344550147,6.647352332544548,324.17559380470306,532.1713499755461,B,B,B,B
146214,일성아이에스,2019,26.63546036140996,6.502212194059171,65.60273678952817,3120,10.61,32.08,1.8182019491001147,379.90232521097147,-2147.6739639883754,5.810794065422938,C,D,B,B
146269,일신방직,2019,27.58351926631667,24.16174434712239,42.18171399710962,3200,6.83,50.7,0.836800685435057,107.35354957470233,-152.4304753145319,1.1766843641598088,B,B,B,B
